Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
HITECHGEAR,File 1 (vectorbt),-13.242338,38.615222,52.137593,0.146345,223842.670469,8845.905034,39.218491,1.203124,,1.69708,0.382716,0.655538,,4360.178185,,123.84267,,42.857143,-17.138261
HITECHGEAR,File 2 (custom),-11.753016,38.599768,41.378165,-0.052485,65191.332372,-2486.333402,38.583538,0.92848,,0.682714,-0.114694,-0.046097,,1081.038071,,-34.808668,,21.428571,-16.234703
CARBORUNIV,File 1 (vectorbt),-10.654154,31.025081,40.907693,0.012127,113115.883272,690.309646,51.466334,1.056614,,1.083538,0.123841,0.189144,,4089.734611,,13.115883,,31.578947,-23.569066
CARBORUNIV,File 2 (custom),-9.12925,31.617193,56.217551,0.116317,422454.096856,16971.268256,44.279898,1.277409,,1.926997,0.432735,0.217341,,6356.577633,,322.454097,,47.368421,-19.971155
BAGFILMS,File 1 (vectorbt),-15.206561,42.208407,49.142246,-0.044444,64654.780244,-2945.43498,68.85027,0.958822,,0.785386,-0.069032,-0.113867,,2707.614932,,-35.34522,,25.0,-18.628586
BAGFILMS,File 2 (custom),-14.841932,38.324681,45.712389,-0.001582,98156.327993,-153.639334,57.839477,1.053091,,0.988522,0.079713,0.045976,,1482.016106,,-1.843672,,33.333333,-17.671367
BANCOINDIA,File 1 (vectorbt),-12.180817,33.356703,49.11738,0.303903,403361.166344,16853.39813,39.540472,1.243764,,3.006293,0.608994,1.093283,,5603.269793,,303.361166,,,-24.466889
BANCOINDIA,File 2 (custom),-11.667206,32.5723,50.371899,0.201483,388300.159397,16016.675522,39.301568,1.305306,,2.959672,0.517154,0.378817,,2937.75127,,288.300159,,,-24.088893
SANGHIIND,File 1 (vectorbt),-14.676035,40.652336,47.130923,0.051852,148700.359276,4870.035928,55.142295,1.085876,,1.529687,0.234779,0.389659,,1958.366763,,48.700359,,,-24.517649
SANGHIIND,File 2 (custom),-13.928031,37.797307,43.259561,0.032142,142075.963896,4207.59639,54.063645,1.079734,,1.481994,0.184528,0.146675,,994.295858,,42.075964,,,-22.468303
RAJESHEXPO,File 1 (vectorbt),-8.211337,26.535925,40.497395,0.150261,240553.792416,11712.816035,39.644309,1.332756,,2.45069,0.531071,0.891891,,4244.922615,,140.553792,,,-13.01882
RAJESHEXPO,File 2 (custom),-7.857802,26.046848,38.963322,0.09697,235345.950567,11278.829214,40.96296,1.356078,,2.448499,0.447196,0.210451,,2166.750764,,135.345951,,,-12.220587
CALSOFT,File 1 (vectorbt),-14.25245,11.273023,11.273023,-0.141918,38428.396926,-7767.191762,70.486713,0.787422,565.931024,0.134111,-0.405484,-0.600959,,1182.842541,1.0,-61.571603,9.0,12.5,-17.359663
CALSOFT,File 2 (custom),-11.928639,0.0,-4.689751,-0.105996,34560.83058,-8073.724511,73.264729,0.749665,0.0,0.0,-0.395796,-0.175247,,493.888006,0.0,-65.439169,8.0,0.0,-16.326799
ARCHIES,File 1 (vectorbt),-14.022891,34.731632,35.686531,-0.139132,10104.600321,-4280.733318,92.004619,0.802085,,0.0969,-0.523898,-0.784176,21.0,1384.740403,,-89.8954,21.0,9.52381,-21.936982
ARCHIES,File 2 (custom),-12.975093,33.407566,33.407566,-0.097197,10380.491683,-4716.816227,91.796428,0.825194,,0.058477,-0.396208,-0.255478,19.0,638.383258,,-89.619508,19.0,5.263158,-19.560522
MTEDUCARE,File 1 (vectorbt),-17.585361,25.638951,25.638951,-0.041303,85332.100827,-4889.299724,44.898767,0.972237,,0.635863,-0.054841,-0.082377,3.0,640.235009,,-14.667899,3.0,33.333333,-18.940645
MTEDUCARE,File 2 (custom),-12.287896,24.84374,24.84374,-0.032135,83081.370366,-4229.657409,46.639955,0.943164,,0.592382,-0.08616,-0.039973,4.0,397.470584,,-16.91863,4.0,25.0,-17.636158
BANKBARODA,File 1 (vectorbt),-9.101887,31.251345,53.830689,0.111284,266664.233677,6944.34307,51.123033,1.171503,,1.541288,0.383606,0.572241,24.0,10390.038523,,166.664234,24.0,37.5,-17.19092
BANKBARODA,File 2 (custom),-8.667956,29.989971,49.878455,0.050958,190406.113608,3348.374578,49.844759,1.130693,,1.361042,0.242609,0.123295,27.0,4196.003629,,90.406114,27.0,33.333333,-17.432858
SOLARINDS,File 1 (vectorbt),-8.167785,23.528089,33.554238,0.392397,229899.404035,11809.03673,20.48525,1.27727,,2.939167,0.602051,1.021695,,3298.896728,,129.899404,,54.545455,-11.960232
SOLARINDS,File 2 (custom),-8.460315,19.869006,23.029157,0.021103,108830.203876,802.745807,25.781727,1.061383,,1.132571,0.103798,0.053107,,1142.235231,,8.830204,,36.363636,-11.569517
JSL,File 1 (vectorbt),-11.522012,30.473929,46.279909,0.121168,215069.73586,6056.301887,45.007272,1.133104,,1.743453,0.346753,0.558244,,4666.306554,,115.069736,,,-16.011807
JSL,File 2 (custom),-10.979773,29.60675,44.448665,0.082149,210325.416535,5806.60087,44.106715,1.14025,,1.747368,0.287668,0.202729,,2355.160061,,110.325417,,,-15.243797
PRIMESECU,File 1 (vectorbt),-14.380329,39.940945,41.963722,-0.057758,56307.132417,-4369.286758,74.797338,0.975533,,0.425286,-0.059891,-0.090812,,1142.922883,,-43.692868,,,-20.018144
PRIMESECU,File 2 (custom),-14.046941,37.652931,37.891746,-0.040761,55058.114063,-4494.188594,76.505243,0.965097,,0.401621,-0.069537,-0.037983,,546.509759,,-44.941886,,,-19.747286
JPASSOCIAT,File 1 (vectorbt),-14.012626,32.197398,35.837236,-0.079263,44406.860898,-5053.921737,72.004016,0.913962,,0.43255,-0.21263,-0.302891,11.0,1563.765587,,-55.593139,11.0,18.181818,-22.453658
JPASSOCIAT,File 2 (custom),-12.180363,32.46537,36.530665,-0.053453,46258.279488,-4478.476709,70.713672,0.889363,,0.441662,-0.197157,-0.091196,12.0,827.719404,,-53.741721,12.0,16.666667,-20.075091
AMJLAND,File 1 (vectorbt),-15.1136,47.061023,55.022577,-0.072311,43328.304288,-3778.113047,68.982052,0.895941,,0.50424,-0.184945,-0.27534,15.0,1635.410618,,-56.671696,15.0,20.0,-29.453624
AMJLAND,File 2 (custom),-13.925056,43.147741,53.882519,-0.055269,39559.487424,-3777.532036,69.50338,0.877025,,0.476296,-0.183256,-0.079738,16.0,862.640045,,-60.440513,16.0,18.75,-24.384239
MAYURUNIQ,File 1 (vectorbt),-9.417176,23.978652,23.978652,-0.035831,92134.567842,-1966.35804,26.980365,1.008274,,0.712553,0.027288,0.040897,,734.524165,,-7.865432,,,-11.098085
MAYURUNIQ,File 2 (custom),-9.357896,23.779718,23.779718,-0.035733,91403.497457,-2149.125636,20.519215,0.997962,,0.688562,-0.004509,-0.002813,,360.258396,,-8.596503,,,-11.559516
PGHH,File 1 (vectorbt),-6.480411,17.67777,20.278517,-0.004644,97965.359711,-145.331449,31.601338,1.015331,,0.970819,0.043562,0.066105,14.0,2936.655906,,-2.03464,14.0,28.571429,-8.604696
PGHH,File 2 (custom),-6.299543,17.560328,19.841605,-0.014325,90072.615997,-661.8256,35.909165,0.990854,,0.858966,-0.020042,-0.012175,15.0,1427.09144,,-9.927384,15.0,26.666667,-8.324172
NSIL,File 1 (vectorbt),-9.663141,35.333855,38.485659,0.29592,301627.066718,22403.007413,32.635358,1.291664,,3.776523,0.559987,1.033463,,3253.203147,,201.627067,,,-10.593707
NSIL,File 2 (custom),-10.16009,34.269343,38.221985,0.163422,278102.415485,19789.157276,37.168522,1.253623,,3.421983,0.42772,0.277592,,1625.908204,,178.102415,,,-11.456937
M&MFIN,File 1 (vectorbt),-10.710005,26.297414,31.626322,-0.019195,90790.822609,-708.398261,40.36158,1.015143,,0.907121,0.035354,0.052623,,2485.763864,,-9.209177,,30.769231,-20.209919
M&MFIN,File 2 (custom),-11.061727,25.350763,30.048114,0.019342,116644.835624,1280.371971,44.432501,1.06604,,1.179178,0.130779,0.074742,,1269.48588,,16.644836,,38.461538,-21.507474
MANGALAM,File 1 (vectorbt),-14.997839,48.087928,58.556728,0.076028,152666.650333,4787.877303,44.279397,1.153613,,1.479637,0.26649,0.483155,,2208.113396,,52.66665,,,-20.303556
MANGALAM,File 2 (custom),-14.268858,43.609794,56.511319,0.042116,140327.744643,3666.158604,43.866259,1.137925,,1.38596,0.193938,0.112624,,1100.577105,,40.327745,,,-19.675674
SURYAROSNI,File 1 (vectorbt),-12.989605,35.51729,70.071573,0.302407,869602.943489,48100.183968,43.600441,1.421992,,4.289687,0.718673,1.303778,,10834.673462,,769.602943,,62.5,-19.16447
SURYAROSNI,File 2 (custom),-12.226484,35.251738,66.396313,0.356934,1350651.63979,78165.727487,30.369888,1.537116,,7.316033,0.716381,0.445915,,7598.278244,,1250.65164,,68.75,-15.826693
BALAJITELE,File 1 (vectorbt),-12.322889,36.743011,47.404763,0.196345,350869.305551,17919.236111,40.435458,1.323043,,1.904376,0.578554,0.990738,,7423.675271,,250.869306,,,-15.751356
BALAJITELE,File 2 (custom),-11.392081,36.597233,49.882649,0.146599,364051.348927,18860.810638,38.061185,1.34462,,2.002086,0.501155,0.297683,,3895.961397,,264.051349,,,-14.309621
SONATSOFTW,File 1 (vectorbt),-13.312263,31.422757,44.060724,0.005035,105277.075505,376.933965,58.795361,1.052782,,1.052394,0.104194,0.175226,,2166.773123,,5.277076,,,-22.953793
SONATSOFTW,File 2 (custom),-11.720537,30.480786,42.962082,0.012263,117434.319719,1245.308551,52.174807,1.070748,,1.183366,0.114097,0.072748,,1189.511506,,17.43432,,,-21.268649
RKDL,File 1 (vectorbt),-13.96553,51.994573,83.461082,-0.044617,76708.847825,-2587.905797,62.626936,0.969115,,0.809008,-0.048492,-0.075845,,1983.499095,,-23.291152,,22.222222,-18.232846
RKDL,File 2 (custom),-12.374147,70.783346,70.783346,-0.054824,57482.30796,-4724.188004,73.024702,0.94852,,0.62359,-0.092315,-0.062763,,879.558207,,-42.517692,,11.111111,-21.316658
DELTACORP,File 1 (vectorbt),-12.763733,24.47599,25.592022,-0.075924,58181.911735,-4646.454252,63.355077,0.908037,,0.359043,-0.207922,-0.299006,9.0,1056.584039,,-41.818088,9.0,22.222222,-28.888023
DELTACORP,File 2 (custom),-11.529743,27.770301,33.906495,-0.016676,84885.207187,-1511.479281,61.438549,0.990801,,0.760786,-0.014561,-0.006223,10.0,647.930952,,-15.114793,10.0,30.0,-26.503679
CORDSCABLE,File 1 (vectorbt),-14.337318,37.206648,46.003436,0.153202,223347.869635,9488.297664,48.222218,1.192526,,2.016496,0.392805,0.70677,,3213.068117,,123.34787,,,
CORDSCABLE,File 2 (custom),-13.479593,36.900209,44.949753,0.105623,230790.859118,10060.835317,49.753864,1.215958,,2.114997,0.341331,0.236309,,1707.707511,,130.790859,,,
IDBI,File 1 (vectorbt),-10.728197,29.415505,51.073387,0.057961,173385.29053,3494.537644,48.161167,1.099656,,1.513283,0.240405,0.345285,,4312.960392,,73.385291,,38.095238,-19.135916
IDBI,File 2 (custom),-9.870072,30.034944,47.646389,0.021566,136925.247926,1758.345139,50.604898,1.075022,,1.317554,0.148984,0.074662,,1743.623111,,36.925248,,33.333333,-16.578968
HILTON,File 1 (vectorbt),-15.681835,45.441289,50.865078,0.046335,129705.240779,3713.155097,49.267213,1.144785,,1.374468,0.214346,0.36536,,1554.211335,,29.705241,,,-24.026214
HILTON,File 2 (custom),-15.268495,42.564689,49.537635,0.026134,123130.088981,2891.261123,48.001517,1.125582,,1.298244,0.156662,0.07446,,780.063924,,23.130089,,,-22.77717
REDINGTON,File 1 (vectorbt),-8.720718,34.233793,47.1179,0.405704,370705.331321,18047.022088,27.872801,1.266672,,2.169817,0.616974,1.009605,,8731.373258,,270.705331,,46.666667,-12.176817
REDINGTON,File 2 (custom),-9.4963,30.649179,45.276959,0.030638,134245.032489,2283.002166,54.714853,1.107733,,1.289238,0.183518,0.09297,,1739.951285,,34.245032,,33.333333,-14.2132
VIMTALABS,File 1 (vectorbt),-15.245549,36.746992,62.572291,0.063268,153331.442827,3728.036291,53.905829,1.103656,8595.007333,1.365699,0.258073,0.405672,,2815.063015,1.0,53.331443,13.0,,-26.169562
VIMTALABS,File 2 (custom),-14.281277,34.75768,55.099888,0.042799,152188.707322,3645.313882,53.761485,1.105031,0.0,1.379363,0.213097,0.13084,,1350.00628,0.0,52.188707,12.0,,-23.981612
PIDILITIND,File 1 (vectorbt),-7.566943,21.865695,34.890052,0.340921,554084.197221,16817.93323,29.764661,1.339567,,2.327044,0.720514,1.181824,27.0,18283.488448,,454.084197,27.0,51.851852,-13.528648
PIDILITIND,File 2 (custom),-7.11335,21.998392,35.256673,0.201838,488950.08938,13412.072048,31.612921,1.344105,,2.040382,0.614997,0.356396,29.0,9699.004155,,388.950089,29.0,48.275862,-13.925984
TNPETRO,File 1 (vectorbt),-12.079338,28.983614,30.647864,-0.069984,40176.194476,-4601.831194,62.326723,0.83217,,0.331299,-0.328844,-0.471063,,1634.345394,,-59.823806,,15.384615,-18.494421
TNPETRO,File 2 (custom),-10.491991,26.891994,26.891994,-0.053235,32493.709238,-5192.791597,69.965672,0.716505,,0.206234,-0.439034,-0.162957,,812.520026,,-67.506291,,7.692308,-15.908131
PEARLPOLY,File 1 (vectorbt),-19.015994,55.048836,88.522378,0.025122,126888.999224,1920.642802,62.188973,1.094495,,1.091508,0.189199,0.309607,14.0,4340.070443,,26.888999,14.0,35.714286,-32.194709
PEARLPOLY,File 2 (custom),-16.376506,56.149993,85.066885,0.060737,208654.292213,8358.022478,55.335659,1.180409,,1.360049,0.256679,0.14074,13.0,2815.698134,,108.654292,13.0,38.461538,-24.342682
BROOKS,File 1 (vectorbt),-14.783727,38.140088,43.998674,0.160272,188756.288381,8068.753489,44.856175,1.182117,,1.649576,0.404908,0.671082,,3292.995213,,88.756288,,45.454545,-25.160299
BROOKS,File 2 (custom),-12.21983,37.488371,43.873048,0.054827,138720.938771,3520.085343,45.600261,1.124493,,1.308287,0.223772,0.146463,,1517.480052,,38.720939,,36.363636,-18.070476
XPROINDIA,File 1 (vectorbt),-14.142513,46.430136,46.430136,-0.120025,22906.689369,-5930.254664,83.509225,0.917917,,0.102143,-0.25772,-0.387022,,1163.103472,,-77.093311,,7.692308,-27.846554
XPROINDIA,File 2 (custom),-13.084309,41.100013,46.236786,-0.059884,40666.011188,-4564.152986,72.714336,0.97008,,0.443478,-0.078586,-0.064921,,852.789127,,-59.333989,,15.384615,-23.778874
HINDPETRO,File 1 (vectorbt),-8.05635,24.844258,32.688214,0.017193,113654.847665,1050.372897,42.156745,1.073398,,1.144525,0.120443,0.177795,13.0,3251.689616,,13.654848,13.0,30.769231,-9.80551
HINDPETRO,File 2 (custom),-7.698129,23.77909,31.477301,0.001897,102096.552477,149.753748,42.616072,1.039689,,1.022073,0.056126,0.020388,14.0,1627.8303,,2.096552,14.0,28.571429,-10.058769
ELECTCAST,File 1 (vectorbt),-10.631622,36.794815,49.123681,-0.030158,63645.981754,-1913.369381,75.037164,0.969992,,0.604374,-0.054134,-0.083054,,2016.393093,,-36.354018,,,-15.478735
ELECTCAST,File 2 (custom),-9.956772,35.765067,45.757479,-0.022395,67081.818117,-1732.535889,61.921041,0.984116,,0.795998,-0.025797,-0.012112,,1914.781889,,-32.918182,,,-14.773735
GESHIP,File 1 (vectorbt),-10.298409,29.708881,48.062331,0.270583,244059.341943,12004.945162,27.623241,1.157065,,2.9709,0.460871,0.703705,12.0,3123.801288,,144.059342,12.0,50.0,-12.953691
GESHIP,File 2 (custom),-9.656683,29.197749,46.503525,0.143055,219166.744296,9166.672638,31.27313,1.152113,,2.556429,0.347543,0.212256,13.0,1605.991173,,119.166744,13.0,46.153846,-12.349042
INDIAGLYCO,File 1 (vectorbt),-11.609595,33.516638,53.896339,-0.026397,70400.875689,-1849.945269,71.425513,0.977479,,0.750425,-0.041812,-0.065452,,2491.168047,,-29.599124,,25.0,-17.167103
INDIAGLYCO,File 2 (custom),-10.798112,35.322107,48.202556,-0.030917,53383.086539,-2913.557091,75.133447,0.920529,,0.580557,-0.119703,-0.053933,,1124.253173,,-46.616913,,18.75,-16.335359
DPSCLTD,File 1 (vectorbt),-12.632541,39.884756,50.507574,0.012738,105098.938028,509.893803,35.474855,1.07941,,1.048775,0.107254,0.178411,,2176.061505,,5.098938,,30.0,-14.653156
DPSCLTD,File 2 (custom),-12.068129,33.198011,40.156471,0.067185,141441.940957,4144.194096,32.655317,1.231638,,1.335891,0.226517,0.099475,,1540.429959,,41.441941,,40.0,-14.574181
GODREJPROP,File 1 (vectorbt),-9.309956,23.411523,29.185873,0.045559,116493.530036,1499.411821,32.797967,1.084023,,1.251793,0.175742,0.266035,,2124.842618,,16.49353,,,-13.870699
GODREJPROP,File 2 (custom),-8.134312,23.207048,28.006626,0.045858,124149.626938,2195.420631,31.870551,1.104859,,1.389987,0.185783,0.103681,,1143.532142,,24.149627,,,-10.125836
TATAMOTORS,File 1 (vectorbt),-7.621963,29.91429,50.192861,0.045855,146267.669309,1850.706772,36.856097,1.095304,,1.302121,0.186023,0.271543,,5494.852205,,46.267669,,28.0,-12.382921
TATAMOTORS,File 2 (custom),-7.91681,25.455065,33.708294,-0.036434,56024.014371,-1759.039425,47.96278,0.937925,,0.652142,-0.100381,-0.037573,,1828.196937,,-43.975986,,20.0,-15.802521
SWARAJENG,File 1 (vectorbt),-9.093657,21.788907,36.867731,0.016154,111822.270564,695.42768,39.926514,1.051831,,1.121934,0.115402,0.167746,,3102.414713,,11.822271,,,-18.038676
SWARAJENG,File 2 (custom),-7.902755,21.511304,35.686103,0.023244,123909.239951,1406.425879,36.793026,1.073369,,1.26275,0.133485,0.070466,,1687.76121,,23.90924,,,-14.065372
LAOPALA,File 1 (vectorbt),-12.136638,39.052146,49.733982,0.186853,269311.556951,9959.50335,45.884063,1.205738,,1.550688,0.444972,0.775873,,8358.806709,,169.311557,,41.176471,-22.59476
LAOPALA,File 2 (custom),-11.520158,36.95059,40.967302,0.067864,163509.797415,3735.870436,42.12512,1.114091,,1.299409,0.237167,0.1602,,2799.508609,,63.509797,,35.294118,-20.462862
RUSHIL,File 1 (vectorbt),-16.823617,35.253119,51.585246,0.362556,286007.442996,18600.7443,33.155203,1.342972,,3.116798,0.610704,1.064973,,2789.666952,,186.007443,,60.0,-22.935092
RUSHIL,File 2 (custom),-14.068257,33.670645,42.274562,0.044226,124244.138862,2424.413886,36.90375,1.117493,,1.292293,0.178718,0.091794,,931.080099,,24.244139,,40.0,-20.415656
NLCINDIA,File 1 (vectorbt),-9.442038,25.459385,28.065169,0.045714,122785.756812,2071.432437,36.440265,1.090113,,1.213042,0.183153,0.280846,,3366.600457,,22.785757,,,-17.626067
NLCINDIA,File 2 (custom),-9.022832,25.553218,28.612453,0.035003,124550.252052,2231.841096,35.065649,1.099073,,1.235692,0.15869,0.077862,,1691.347886,,24.550252,,,-16.729932
GEOJITFSL,File 1 (vectorbt),-13.114434,38.344126,49.005469,0.083202,169042.087435,4315.130465,48.29339,1.12415,,1.381457,0.283219,0.464686,,4107.909234,,69.042087,,37.5,-17.600225
GEOJITFSL,File 2 (custom),-11.691856,36.362207,44.897507,0.012368,115067.959444,941.747465,59.009952,1.069469,,1.098518,0.12778,0.076473,,1713.81277,,15.067959,,31.25,-17.340328
RALLIS,File 1 (vectorbt),-10.736242,33.581688,54.732943,0.110899,334876.309567,8388.439627,63.962769,1.158688,,1.363444,0.410836,0.670242,28.0,18923.245571,,234.87631,28.0,39.285714,-19.841098
RALLIS,File 2 (custom),-10.035677,33.843789,52.615099,0.077151,334267.170609,8078.178297,62.704635,1.176229,,1.35431,0.354697,0.250845,29.0,9885.068425,,234.267171,29.0,37.931034,-17.242974
NAUKRI,File 1 (vectorbt),-9.198262,28.919494,47.835582,0.262995,365232.907425,13959.626707,41.918916,1.243466,,2.355077,0.645725,1.0666,,8102.00704,,265.232907,,47.368421,-15.307673
NAUKRI,File 2 (custom),-9.075147,28.172011,48.744605,0.120921,240310.690006,7384.773158,41.419303,1.192584,,1.728682,0.403301,0.285308,,3512.476589,,140.31069,,42.105263,-14.754196
GUJALKALI,File 1 (vectorbt),-10.416662,34.553971,49.491754,0.062998,191939.183927,5746.198995,51.708464,1.139588,,1.992834,0.284861,0.426407,,3070.29891,,91.939184,,37.5,-20.36084
GUJALKALI,File 2 (custom),-11.288942,28.945067,47.729177,0.070821,271549.054077,10721.81588,48.700739,1.213062,,2.654626,0.338746,0.16009,,2103.889821,,171.549054,,50.0,-19.668322
ACCELYA,File 1 (vectorbt),-11.91485,33.13718,48.63347,0.015265,117122.658824,951.258824,61.081642,1.077896,,1.111515,0.145642,0.217924,18.0,3820.59779,,17.122659,18.0,33.333333,-21.067726
ACCELYA,File 2 (custom),-11.104221,30.771863,45.030745,0.018506,128875.037768,1698.531633,55.859624,1.091452,,1.202676,0.143729,0.067668,17.0,1968.742068,,28.875038,17.0,35.294118,-16.810529
SRF,File 1 (vectorbt),-8.8596,24.188941,37.748737,0.0774,161050.679707,3391.704428,35.095107,1.158403,,1.465101,0.260945,0.431672,,4819.112255,,61.05068,,38.888889,-20.854946
SRF,File 2 (custom),-8.128226,23.934598,35.991602,0.027341,124567.854958,1364.880831,31.331548,1.095986,,1.196431,0.13128,0.060803,,2215.915501,,24.567855,,33.333333,-18.64309
KICL,File 1 (vectorbt),-9.358243,26.526686,41.158965,0.080579,146161.445498,3550.880423,50.786192,1.201782,,1.833518,0.332628,0.545498,,1931.30095,,46.161445,,38.461538,-12.180834
KICL,File 2 (custom),-8.979447,26.760044,39.512841,0.11594,204949.550808,8073.04237,46.359692,1.340177,,2.631882,0.457209,0.234919,,1411.279106,,104.949551,,46.153846,-11.606871
JBCHEPHARM,File 1 (vectorbt),-10.324551,33.385506,91.790794,0.141468,291872.81433,8721.49156,44.186778,1.161895,,1.658929,0.400263,0.653094,,9357.121753,,191.872814,,,-19.542369
JBCHEPHARM,File 2 (custom),-9.637998,31.989378,84.866675,0.098832,284970.401489,8407.745522,42.26975,1.163619,,1.674294,0.329157,0.225435,,4697.413438,,184.970401,,,-17.997618
REFEX,File 1 (vectorbt),-13.532621,46.053163,59.09196,-0.03093,82974.37648,-1418.80196,61.759994,1.025513,,0.843439,0.061078,0.096906,,2022.906475,,-17.025624,,,-21.707563
REFEX,File 2 (custom),-12.617217,36.637522,42.811989,-0.056111,73366.931166,-2219.422403,38.947774,0.99271,,0.750682,-0.013041,-0.007608,,1019.434749,,-26.633069,,,-17.827098
VIKASECO,File 1 (vectorbt),-19.65989,42.471714,42.471714,-0.022838,90711.367043,-3096.210986,47.489913,0.962371,,0.744194,-0.026428,-0.031368,,459.950687,,-9.288633,,,-29.093695
VIKASECO,File 2 (custom),-12.477585,34.243272,34.243272,0.004581,102109.709373,703.236458,35.224903,1.114784,,1.088703,0.062679,0.007799,,263.081427,,2.109709,,,-15.327457
VESUVIUS,File 1 (vectorbt),-10.772854,29.128976,34.23098,0.047246,142537.903313,3272.146409,42.841127,1.066713,,1.394517,0.199814,0.306275,13.0,3178.802217,,42.537903,13.0,38.461538,-19.314053
VESUVIUS,File 2 (custom),-8.963093,32.992327,49.94351,0.085683,249504.019776,10678.858555,42.403768,1.139494,,1.901054,0.314754,0.229315,14.0,3006.014397,,149.50402,14.0,42.857143,-12.748222
SURANAT&P,File 1 (vectorbt),-14.581553,52.839739,78.485831,0.055649,149334.512293,4111.209358,48.295767,1.108585,,1.348381,0.229058,0.362254,,2793.339621,,49.334512,,33.333333,-23.514842
SURANAT&P,File 2 (custom),-14.385037,45.906123,56.350949,-0.065318,43106.300642,-4741.141613,57.709378,0.895589,,0.448534,-0.188056,-0.082184,,746.99926,,-56.893699,,16.666667,-23.504036
GOLDIAM,File 1 (vectorbt),-11.989096,36.773187,39.849703,0.069664,148661.98313,6242.980531,44.013973,1.124745,-13767.822178,1.463142,0.252731,0.39901,10.0,3566.595689,1.0,48.661983,11.0,40.0,-13.181495
GOLDIAM,File 2 (custom),-13.042529,35.783373,38.007499,0.007556,108016.747904,668.062325,53.781352,1.060482,0.0,1.044837,0.101228,0.050411,12.0,1918.146023,0.0,8.016748,12.0,33.333333,-19.790688
TRENT,File 1 (vectorbt),-7.229758,26.863206,32.865334,0.110857,179586.122205,6122.0094,38.340659,1.178919,,2.224341,0.373347,0.633481,,2978.330834,,79.586122,,38.461538,-9.553223
