symbol,strategy,numba_status,vbt_status,numba_trades,vbt_trades,numba_return,vbt_return,numba_sharpe,vbt_sharpe
ASTRAZEN,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ASTRON,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATALREAL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATAM,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATGL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATLANTAA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATLASCYCLE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATUL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ATULAUTO,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,1.0,1.0,-7.280786,-7.213511,-0.509667,-0.608974
AUBANK,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AURIONPRO,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,1.0,1.0,9.059673,9.782578,0.326412,0.394828
AUROPHARMA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AURUM,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AUSOMENT,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AUTOAXLES,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AUTOIND,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVADHSUGAR,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVALON,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVANTEL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVANTIFEED,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVG,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVONMORE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVROIND,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AVTNPL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AWFIS,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AWHCL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AWL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AXISBANK,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AXISCADES,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AXITA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,1.0,1.0,-5.652748,-37.082211,-0.028582,-0.987483
AYMSYNTEX,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AZAD,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAFNAPH,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAGFILMS,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,3.0,3.0,-20.648964,-20.431624,-0.240346,-0.285709
BAIDFIN,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJCON,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJELEC,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJFINSV,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJHCARE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJHFL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJHIND,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJHLDNG,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJAJINDEF,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Skipped: rows 83 < 90,Skipped: rows 83 < 90,,,,,,
BAJAJ_AUTO,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJEL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAJFINANCE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALAJEE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALAJITELE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALAMINES,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALAXI,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALKRISHNA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALKRISIND,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALMLAWRIE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,1.0,1.0,-3.690991,-6.494707,-0.277163,-0.300037
BALPHARMA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALRAMCHIN,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BALUFORGE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANARBEADS,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANARISUG,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANCOINDIA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANDHANBNK,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANG,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANKA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANKBARODA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANKINDIA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANKNIFTY,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANSALWIRE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BANSWRAS,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BARBEQUE,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BASF,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BASML,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BATAINDIA,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BAYERCROP,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BBL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,1.0,1.0,-8.15449,-8.093264,-0.413897,-0.498457
BBOX,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BBTC,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
BBTCL,"tf(rsi(close, 14) > 70, 'daily') AND tf(rsi(close, 14) < 30, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
20MICRONS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,73.0,73.0,-19.001999,-28.02028,0.146603,0.154195
21STCENMGM,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,62.0,62.0,485.96432,554.808908,1.988482,2.427391
360ONE,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,27.0,27.0,125.090839,129.45547,0.617751,0.753799
3IINFOLTD,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,67.0,67.0,-84.77936,-82.614247,-0.180075,-0.18407
3MINDIA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,184.0,184.0,467.961819,323.690847,0.347213,0.376643
3PLAND,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,66.0,66.0,-87.850463,-92.36572,-0.11118,-0.212765
5PAISA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,33.0,33.0,-69.892891,-70.599224,-0.40577,-0.49198
63MOONS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,73.0,73.0,-73.121112,-73.838246,-0.095273,-0.110847
A2ZINFRA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,63.0,63.0,-77.452932,-80.954354,-0.163081,-0.227912
AAATECH,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,7.0,7.0,34.03157,34.048242,0.490116,0.588767
AADHARHFC,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,1.0,1.0,-8.860942,-8.797794,-0.801195,-0.952643
AAKASH,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,17.0,17.0,-58.421197,-63.412472,-0.470651,-0.663799
AAREYDRUGS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,15.0,15.0,-36.543575,-38.577677,-0.355542,-0.464447
AARON,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,14.0,14.0,92.77948,110.459573,0.560285,0.730291
AARTECH,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,12.0,12.0,-47.799892,-50.33594,-1.049152,-1.33853
AARTIDRUGS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,99.0,99.0,457.09234,411.862426,0.410472,0.477556
AARTIIND,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,124.0,124.0,5993.349263,5569.601566,0.64971,0.769989
AARTIPHARM,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,8.0,8.0,71.476889,69.375272,0.77411,0.907279
AARTISURF,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,12.0,12.0,-63.398378,-63.30224,-1.042455,-1.246218
AARVEEDEN,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,58.0,58.0,103.800556,119.525399,0.288785,0.362024
AARVI,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,22.0,22.0,-53.48788,-53.112568,-0.212673,-0.250238
AAVAS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,23.0,23.0,62.585707,99.441879,0.420119,0.651353
ABAN,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,59.0,59.0,-89.481465,-89.160144,-0.314374,-0.363778
ABB,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,116.0,115.0,649.028953,426.490937,0.427118,0.45021
ABBOTINDIA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,74.0,74.0,907.022182,1030.417426,0.797408,0.992251
ABCAPITAL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,34.0,34.0,-10.567669,-7.789048,0.063845,0.096278
ABDL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,1.0,1.0,8.8629,8.867369,0.873507,1.047018
ABFRL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,33.0,33.0,23.171699,27.657903,0.215232,0.277214
ABINFRA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,23.0,23.0,261.788416,251.318027,1.192653,1.393903
ABMINTLLTD,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,10.0,10.0,-41.485488,-47.775814,-0.425023,-0.634546
ABREL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,131.0,130.0,516.253829,512.79698,0.374246,0.449743
ABSLAMC,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,11.0,11.0,77.122436,78.542648,0.861345,1.046179
ACC,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,110.0,111.0,-19.295629,-29.968429,0.099426,0.099439
ACCELYA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,85.0,85.0,476.175932,402.595041,0.373767,0.430539
ACCURACY,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,15.0,15.0,-48.800716,-49.902517,-0.479748,-0.599164
ACE,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,76.0,74.0,2959.85264,2936.110181,0.664831,0.798509
ACEINTEG,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ACI,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,7.0,7.0,-28.235001,-27.876084,-0.360954,-0.422473
ACL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,42.0,42.0,134.402437,136.706858,0.351334,0.424809
ACLGATI,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,60.0,60.0,55.318084,62.178032,0.22695,0.282446
ACMESOLAR,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
ADANIENSOL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,52.0,52.0,1157.077788,1109.780415,0.924638,1.09588
ADANIENT,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,91.0,91.0,7324.82741,6820.771327,0.868017,1.029489
ADANIGREEN,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,47.0,47.0,1466.573742,1254.203167,1.257407,1.436262
ADANIPORTS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,80.0,80.0,35.876596,28.01838,0.20315,0.229376
ADANIPOWER,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,64.0,64.0,121.27752,118.507248,0.319026,0.380207
ADFFOODS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,64.0,63.0,140.880714,183.433079,0.344882,0.452601
ADL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,17.0,17.0,-0.990412,-4.313035,0.169561,0.180044
ADOR,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,67.0,67.0,130.173001,147.762152,0.284095,0.355627
ADROITINFO,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,46.0,46.0,-56.144151,-59.564839,-0.122904,-0.170994
ADSL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,70.0,70.0,-70.422628,-60.813934,6e-06,0.054324
ADVANIHOTR,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,48.0,48.0,-47.777651,-52.057085,0.049285,0.04639
ADVENZYMES,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,20.0,20.0,105.231408,112.496157,0.464603,0.578187
AEGISLOG,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,124.0,124.0,2237.967051,2168.365116,0.504078,0.60126
AEROFLEX,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,6.0,6.0,-11.521432,-12.524604,-0.006616,-0.0268
AETHER,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,4.0,4.0,-6.785489,-6.462777,-0.086059,-0.09271
AFCONS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AFFLE,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,35.0,35.0,273.616849,237.473174,0.901611,0.992128
AFFORDABLE,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AFIL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AFSL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,7.0,7.0,16.90451,17.769059,0.366429,0.453157
AGARIND,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,46.0,46.0,608.813324,559.034293,0.688627,0.80113
AGARWALEYE,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,0.0,0.0,0.0,0.0,,inf
AGI,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,72.0,72.0,1848.350824,1484.763416,0.723905,0.817865
AGIIL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,2.0,2.0,12.293954,12.418047,0.682048,0.822595
AGRITECH,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,67.0,67.0,416.87667,504.70909,0.575497,0.731399
AGROPHOS,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,24.0,24.0,3.35147,-0.860832,0.222887,0.250702
AGSTRA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,7.0,7.0,-15.377874,-15.422308,-0.08856,-0.106186
AHLADA,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,10.0,10.0,-36.784986,-36.162716,-0.379728,-0.443791
AHLEAST,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,27.0,27.0,-13.314681,-23.530406,0.114448,0.106572
AHLUCONT,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,53.0,53.0,492.006732,506.059363,0.526791,0.639258
AIAENG,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,68.0,69.0,289.909214,280.68249,0.396364,0.468202
AIIL,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,4.0,4.0,34.988253,28.813806,1.174092,1.13591
AIRAN,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,21.0,22.0,34.036567,-0.675707,0.306134,0.186512
AIROLAM,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,16.0,16.0,143.176644,189.379967,0.579517,0.781547
AJANTPHARM,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Success,Success,121.0,121.0,1609.08726,1727.696431,0.517065,0.631595
AJAXENGG,"tf(ema(close, 50) > ema(close, 200), 'daily') AND tf(macd(close, 12, 26, 9) > 0, 'weekly')",Skipped: rows 87 < 90,Skipped: rows 87 < 90,,,,,,
