Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Benchmark Return [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Max Gross Exposure [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Start Value,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
NAGREEKCAP,File 1 (vectorbt),-13.704679,34.991554,,34.991554,-0.106756,55593.687685,-6343.758902,54.6472,,0.767284,,0.408193,-0.376232,-0.518162,,,1198.077903,,-44.406312,,,-18.561369
NAGREEKCAP,File 2 (custom),-13.120187,35.056398,,35.056398,-0.072869,57070.704209,-6132.756542,53.343911,,0.776255,,0.41497,-0.29859,-0.102196,,,582.184322,,-42.929296,,,-18.443026
NAGREEKEXP,File 1 (vectorbt),-15.965135,,,-9.543001,-0.153777,24657.950994,-9417.756126,75.342049,,0.528342,,,-0.915192,-1.102474,,,887.107305,,-75.342049,,,-22.547061
NAGREEKEXP,File 2 (custom),-15.726598,,,-9.433668,-0.107974,24788.171933,-9401.478508,75.211828,,0.529312,,,-0.757629,-0.237516,,,406.673118,,-75.211828,,,-22.424736
NAHARCAP,File 1 (vectorbt),-11.073599,30.657482,,47.373838,0.248909,241235.722614,11769.643551,32.18356,,1.439159,,2.035103,0.549275,1.087367,,,4458.464685,,141.235723,,,-12.893157
NAHARCAP,File 2 (custom),-10.827987,30.726655,,47.426311,0.170742,240306.912107,11692.242676,31.860102,,1.438172,,2.033897,0.455548,0.233166,,,2297.724892,,140.306912,,,-12.64483
NAHARINDUS,File 1 (vectorbt),-10.286455,39.889904,,55.510713,0.31525,339948.262839,26660.918093,31.197316,,1.362411,,5.182033,0.652142,1.104273,,,2809.496063,,239.948263,,,-13.417385
NAHARINDUS,File 2 (custom),-10.176379,38.623294,,55.555058,0.203214,320115.242128,24457.249125,31.257992,,1.346042,,4.837541,0.520936,0.283094,,,1483.524786,,220.115242,,,-13.304181
NAHARPOLY,File 1 (vectorbt),-17.646602,40.742772,,54.648951,0.193472,251427.375714,16825.263968,54.568378,,1.328549,,2.104207,0.545614,0.941157,,,3156.313634,,151.427376,,,-20.003265
NAHARPOLY,File 2 (custom),-17.529173,40.405749,,54.694157,0.127674,245256.661534,16139.629059,54.631939,,1.321123,,2.076625,0.444312,0.229205,,,1620.707319,,145.256662,,,-19.883481
NAHARSPING,File 1 (vectorbt),-13.899258,29.357735,,34.170872,0.018166,120292.176726,1352.811782,49.986577,,1.078785,,1.150247,0.13688,0.204918,,,2994.149185,,20.292177,,,-20.28949
NAHARSPING,File 2 (custom),-12.891648,28.907997,,33.40112,0.016176,126709.147892,1780.609859,49.634276,,1.088018,,1.199285,0.126435,0.05192,,,1589.483698,,26.709148,,,-20.16942
NAM_INDIA,File 1 (vectorbt),-9.563584,30.604236,,32.41165,0.215356,139417.364531,9854.341133,30.726,,1.207708,,2.41274,0.451954,0.761062,,,1059.904184,,39.417365,,,-10.864569
NAM_INDIA,File 2 (custom),-9.45423,30.673463,,32.479071,0.145289,138810.674507,9702.668627,30.713344,,1.205592,,2.387658,0.372603,0.247538,,,547.289663,,38.810675,,,-10.753915
NARMADA,File 1 (vectorbt),-13.254471,,,-13.254471,-0.568877,86758.770569,-13241.229431,13.241229,,0.095783,,,-1.376626,-1.401286,,,186.745716,,-13.241229,,,-13.254471
NARMADA,File 2 (custom),-13.141429,,,-13.141429,-0.397595,86686.881602,-13313.118398,13.313118,,0.095271,,,-1.147855,-0.189842,,,86.759714,,-13.313118,,,-13.141429
NATCAPSUQ,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
NATCAPSUQ,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
NATCOPHARM,File 1 (vectorbt),-11.920922,33.112503,,67.646663,0.034325,152977.409396,2408.064063,71.339055,,1.097127,,1.377766,0.219206,0.333794,,,4027.239595,,52.977409,,,-22.477622
NATCOPHARM,File 2 (custom),-11.08739,33.108414,,67.678884,0.030546,168301.279887,3104.603631,67.648931,,1.107581,,1.470127,0.202345,0.114885,,,2251.333612,,68.30128,,,-22.178448
NATHBIOGEN,File 1 (vectorbt),-8.710993,38.911034,,43.128488,0.402266,203297.683687,17216.280614,23.918781,,1.403733,,2.616205,0.617068,1.2867,,,2445.396661,,103.297684,,,-9.575001
NATHBIOGEN,File 2 (custom),-8.602491,38.279313,,42.774635,0.262663,198718.916512,16453.152752,24.10379,,1.392,,2.564213,0.500061,0.350774,,,1250.169185,,98.718917,,,-9.465635
NATIONALUM,File 1 (vectorbt),-10.600887,27.794518,,40.121386,0.112619,256551.25771,7827.562885,48.503201,,1.180901,,1.80864,0.400888,0.621993,,,6262.670106,,156.551258,,,-22.654213
NATIONALUM,File 2 (custom),-10.490496,27.773725,,40.181105,0.074467,249489.25872,7474.462936,48.710603,,1.176432,,1.774503,0.325433,0.182228,,,3167.904364,,149.489259,,,-22.531781
NAUKRI,File 1 (vectorbt),-9.184122,28.100283,,48.69345,0.179056,245019.939386,7632.628389,41.205708,,1.195874,,1.746688,0.488702,0.798761,,,7001.135468,,145.019939,,,-14.86885
NAUKRI,File 2 (custom),-9.075147,28.172011,,48.744605,0.118643,240046.731396,7370.8806,41.464674,,1.19192,,1.722315,0.398875,0.279593,,,3532.391202,,140.046731,,,-14.754196
NAVA,File 1 (vectorbt),-8.593342,35.559067,,44.681168,0.086723,178929.261976,7175.387452,53.635207,,1.172816,,2.688997,0.332799,0.57011,,,1913.634284,,78.929262,,,-11.387394
NAVA,File 2 (custom),-8.484957,35.623344,,44.736332,0.057947,176874.101936,6988.554721,53.918296,,1.170144,,2.633611,0.272626,0.161791,,,990.346811,,76.874102,,,-11.276218
NAVINFLUOR,File 1 (vectorbt),-6.853574,28.274932,,74.651562,0.523188,1005547.140523,56596.696283,39.68076,,1.519741,,4.429795,1.063873,2.029484,,,16585.487335,,905.547141,,,-8.47752
NAVINFLUOR,File 2 (custom),-6.746927,28.346486,,74.676785,0.346121,985955.146002,55372.196625,39.823095,,1.515905,,4.36622,0.879562,0.6864,,,8627.086691,,885.955146,,,-8.369251
NAVKARCORP,File 1 (vectorbt),-10.310583,,,-7.925474,-0.189731,52054.287477,-7990.952087,49.369099,,0.583133,,,-0.830953,-1.033637,,,885.692302,,-47.945713,,,-12.277103
NAVKARCORP,File 2 (custom),-10.200482,,,-7.817756,-0.133251,51820.579717,-8029.90338,49.594542,,0.581274,,,-0.69432,-0.225759,,,417.720168,,-48.17942,,,-12.165038
NAVKARURB,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
NAVKARURB,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
NAVNETEDUL,File 1 (vectorbt),-11.154872,22.681029,,29.452049,0.041824,118457.771943,1538.147662,32.296395,,1.077468,,1.188905,0.163516,0.261281,,,2925.271888,,18.457772,,,-26.153837
NAVNETEDUL,File 2 (custom),-10.623441,22.623996,,29.522427,0.032301,121009.866966,1750.822247,32.455945,,1.081811,,1.215784,0.143446,0.081414,,,1514.078332,,21.009867,,,-23.084497
NAZARA,File 1 (vectorbt),-10.556211,20.803527,,20.803527,-0.153991,86388.778977,-3402.805256,32.113272,,0.942188,,0.569355,-0.182344,-0.271831,,,759.891309,,-13.611221,,,-13.425267
NAZARA,File 2 (custom),-10.445865,20.882545,,20.882545,-0.11026,85969.225839,-3507.69354,32.226818,,0.939246,,0.558317,-0.159746,-0.120676,,,371.613482,,-14.030774,,,-13.312055
NBCC,File 1 (vectorbt),-10.891815,22.371916,,26.055954,-0.06016,83915.508382,-2297.784517,32.35715,,0.937235,,0.666112,-0.133354,-0.176866,,,1155.376538,,-16.084492,,,-14.321316
NBCC,File 2 (custom),-9.376308,22.449367,,26.129724,-0.029511,90179.287614,-1402.958912,27.002193,,0.969185,,0.777692,-0.055771,-0.025008,,,600.632489,,-9.820712,,,-12.099175
NBIFIN,File 1 (vectorbt),-8.103849,30.487181,,30.487181,0.007693,101260.830873,315.207718,28.379314,,1.060033,,1.056338,0.071639,0.105736,,,708.048501,,1.260831,,,-8.815919
NBIFIN,File 2 (custom),-7.995953,30.35705,,30.35705,0.00201,100474.220244,118.555061,28.297185,,1.047901,,1.021181,0.047775,0.013867,,,349.948421,,0.47422,,,-8.707312
NCC,File 1 (vectorbt),-13.021464,35.289832,,53.060088,0.071284,248345.062664,6228.325648,64.500793,,1.139723,11321.898402,1.625348,0.31123,0.50156,,,5590.589072,,148.345063,,,-24.256105
NCC,File 2 (custom),-12.61019,34.484455,,53.106882,0.045706,238398.891348,5796.91629,65.823673,,1.135246,10866.73296,1.614411,0.25182,0.153388,,,2674.243242,,138.398891,,,-21.330654
NCLIND,File 1 (vectorbt),-9.955182,29.440451,,34.016621,0.00721,103864.64674,386.464674,42.67294,,1.052898,,1.056188,0.091761,0.126696,,,1904.669824,,3.864647,,,-13.180336
NCLIND,File 2 (custom),-9.845437,29.510841,,34.082439,0.003667,102844.46052,284.446052,42.813403,,1.049514,,1.041229,0.071437,0.024839,,,948.782296,,2.844461,,,-13.067368
NDGL,File 1 (vectorbt),-12.879076,,,-11.805873,-0.182273,75911.478502,-12044.260749,25.078118,,0.620327,,,-0.621194,-0.801891,,,352.299585,,-24.088521,,,-13.95228
NDGL,File 2 (custom),-12.76641,,,-11.694278,-0.126714,75978.728319,-12010.63584,25.006256,,0.618056,,,-0.519784,-0.153851,,,162.779224,,-24.021272,,,-13.838542
NDL,File 1 (vectorbt),-15.235914,32.343955,,41.384762,0.345927,244998.910856,18124.863857,34.933097,,1.552559,,3.408882,0.745559,1.347297,,,2253.778544,,144.998911,,,-20.785852
NDL,File 2 (custom),-15.120893,31.895476,,41.443219,0.226072,238038.770657,17254.846332,35.03762,,1.535547,,3.288457,0.604242,0.276974,,,1185.322224,,138.038771,,,-20.665287
NDLVENTURE,File 1 (vectorbt),-9.46481,23.533441,,29.122744,-0.016273,92384.525327,-1087.924953,40.809587,,1.006154,,0.838633,0.012943,0.020066,,,1324.113325,,-7.615475,,,-14.191666
NDLVENTURE,File 2 (custom),-9.355555,23.609731,,29.19345,-0.012183,91757.651989,-1177.478287,40.905542,,1.004051,,0.826342,0.007091,0.00382,,,656.187951,,-8.242348,,,-14.077688
NDRAUTO,File 1 (vectorbt),-10.853689,41.514931,,41.514931,0.121774,112089.207007,4029.735669,,,1.128643,,1.411418,0.264556,0.450927,,,761.747558,,12.089207,,,-15.959099
NDRAUTO,File 2 (custom),-10.557625,41.573258,,41.573258,0.084405,112205.656713,4068.552238,,,1.129394,,1.419733,0.221345,0.145195,,,387.167255,,12.205657,,,-15.843355
NDTV,File 1 (vectorbt),-13.179403,35.345642,,46.664686,-0.007854,92961.490689,-541.423793,64.78627,,1.018169,,0.96359,0.029541,0.043458,,,3974.696569,,-7.038509,,,-19.08572
NDTV,File 2 (custom),-12.402978,34.152584,,46.717868,-0.004115,94684.596102,-408.877223,63.974854,,1.022662,,0.971562,0.030708,0.011234,,,2028.75105,,-5.315404,,,-16.562856
NECCLTD,File 1 (vectorbt),,34.0352,,49.503308,2.83089,318176.373658,54544.093415,,,3.673667,,,1.10786,4.500697,,,1549.127997,,218.176374,,,23.556017
NECCLTD,File 2 (custom),0.0,34.100999,,49.553655,1.88966,316564.215053,54141.053763,,,3.661923,,,0.919482,0.727403,,,881.143274,,216.564215,,,23.632284
NECLIFE,File 1 (vectorbt),-11.903692,39.92062,,40.5944,-0.108558,37585.471748,-4160.96855,65.038461,,0.839604,,0.411872,-0.333596,-0.501417,,,1948.369556,,-62.414528,,,-15.015933
NECLIFE,File 2 (custom),-11.376634,39.98054,,40.653647,-0.07197,39419.648196,-4038.69012,65.240121,,0.847506,,0.431499,-0.262237,-0.130437,,,985.138476,,-60.580352,,,-14.901132
NELCAST,File 1 (vectorbt),-10.352659,37.081952,,46.291581,0.305887,252878.377877,21839.768268,25.860039,,1.319286,,3.078098,0.539786,0.954557,,,2848.444837,,152.878378,,,-14.071734
NELCAST,File 2 (custom),-10.173033,34.244991,,46.345136,0.188139,230434.430788,18633.490113,25.74236,,1.290159,,2.94167,0.41664,0.23789,,,1370.685424,,130.434431,,,-13.749426
NELCO,File 1 (vectorbt),-15.949531,46.55689,,69.696586,0.009278,113211.312364,880.754158,70.322355,,1.076256,,1.057282,0.131424,0.216815,,,3831.022779,,13.211312,,,-26.74909
NELCO,File 2 (custom),-15.6226,46.475356,,69.052641,0.006903,114218.84862,947.923241,69.857539,,1.077445,,1.062197,0.110924,0.05532,,,1930.827086,,14.218849,,,-26.622567
NEOGEN,File 1 (vectorbt),-13.782421,35.077172,,37.262363,0.113853,116340.515937,3268.103187,32.443888,,1.149914,,1.279654,0.271632,0.459213,,,1242.061867,,16.340516,,,-20.456903
NEOGEN,File 2 (custom),-10.352415,30.090212,,32.958923,0.131173,120636.902403,4127.380481,24.037178,,1.1743,,1.499324,0.263286,0.166546,,,614.640592,,20.636902,,,-11.604501
NESCO,File 1 (vectorbt),-9.113812,19.356269,,21.671046,-0.041009,86718.569484,-1328.143052,29.668534,,0.979727,,0.779673,-0.041823,-0.060031,,,1803.988696,,-13.281431,,,-14.776424
NESCO,File 2 (custom),-8.689451,19.38465,,21.592951,-0.025568,87994.758052,-1200.524195,29.553895,,0.983537,,0.797461,-0.028489,-0.013121,,,906.915305,,-12.005242,,,-12.890763
NESTLEIND,File 1 (vectorbt),-5.170706,15.193456,,19.274192,0.008215,102069.892241,-16.581535,23.802179,,1.031938,2252.289128,0.996044,0.065194,0.103985,,,2486.218926,,2.069892,,,-6.288224
NESTLEIND,File 2 (custom),-5.065741,15.278078,,19.354737,0.00253,100929.07591,-115.5128,24.067579,,1.026984,2199.716707,0.972664,0.042045,0.021335,,,1182.295079,,0.929076,,,-6.182141
NETWEB,File 1 (vectorbt),-10.165029,37.450282,,37.450282,0.769895,123458.765748,11729.382874,22.780203,,1.244769,,2.681137,0.771976,1.246635,,,498.308461,,23.458766,,,-10.165029
NETWEB,File 2 (custom),-10.055074,36.319354,,36.319354,0.485787,121880.052733,10940.026367,22.733537,,1.232858,,2.584864,0.6131,0.530727,,,256.023149,,21.880053,,,-10.055074
NETWORK18,File 1 (vectorbt),-12.610224,24.85051,,28.748992,-0.083142,52667.34024,-4733.265976,60.338738,,0.93384,,0.354503,-0.163022,-0.248522,,,1304.537968,,-47.33266,,,-18.375385
NETWORK18,File 2 (custom),-12.245248,24.925484,,28.820071,-0.057196,53443.986551,-4655.601345,59.66773,,0.935942,,0.361115,-0.131022,-0.079806,,,641.036212,,-46.556013,,,-18.257228
NEULANDLAB,File 1 (vectorbt),-11.058414,47.467025,,67.39077,0.024987,123584.862695,2144.078427,63.172676,,1.120166,,1.222724,0.175561,0.297187,,,2448.053858,,23.584863,,,-12.809765
NEULANDLAB,File 2 (custom),-10.889178,45.928375,,62.650154,0.0128,117086.624909,1553.329537,63.181482,,1.102332,,1.166816,0.125494,0.054608,,,1186.17432,,17.086625,,,-12.697168
NEWGEN,File 1 (vectorbt),-9.384189,18.817744,,18.817744,-0.181898,66429.910409,-4889.651677,42.95655,,0.806112,657.472149,0.336147,-0.493368,-0.69297,,,1321.01098,,-33.57009,,,-10.551721
NEWGEN,File 2 (custom),-9.275014,18.898745,,18.898745,-0.128433,66003.317404,-4948.352646,43.18088,,0.803066,641.785925,0.331352,-0.417431,-0.221001,,,608.448964,,-33.996683,,,-10.441379
NEXTMEDIA,File 1 (vectorbt),-14.510822,,,-11.649772,-0.131234,53341.026375,-11664.743406,50.445784,,0.510197,,,-0.700916,-0.856823,,,586.09347,,-46.658974,,,-18.942909
NEXTMEDIA,File 2 (custom),-13.783579,,,-11.538333,-0.090255,54681.268456,-11329.682886,49.200642,,0.520491,,,-0.566188,-0.139182,,,273.936958,,-45.318732,,,-18.824185
NFL,File 1 (vectorbt),-13.058297,31.678768,,31.678768,-0.053385,65394.925171,-5767.512471,62.476829,,0.931783,,0.312376,-0.13308,-0.205493,,,831.81482,,-34.605075,,,-14.762521
NFL,File 2 (custom),-12.945451,31.746921,,31.746921,-0.037445,65030.167757,-5828.305374,62.623984,,0.930414,,0.307827,-0.112919,-0.055044,,,397.697156,,-34.969832,,,-14.647973
NGIL,File 1 (vectorbt),-18.985795,,,-18.985795,-0.259498,81033.171773,-18966.828227,29.73338,,0.689143,,,-0.573797,-0.697926,,,181.014386,,-18.966828,,,-18.985795
NGIL,File 2 (custom),-15.026935,,,-15.026935,-0.160626,84824.584357,-15175.415643,26.432019,,0.74175,,,-0.38949,-0.119124,,,84.769218,,-15.175416,,,-15.026935
NGLFINE,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
NGLFINE,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
NH,File 1 (vectorbt),-8.047002,20.145317,,25.480903,0.170557,123700.852235,3385.836034,19.735519,,1.133699,,1.740979,0.314282,0.514317,,,1379.602127,,23.700852,,,-10.073341
NH,File 2 (custom),-7.939163,20.224992,,25.555248,0.112328,122779.545659,3254.220808,19.851176,,1.129794,,1.707452,0.25441,0.167901,,,698.203378,,22.779546,,,-9.963477
NHPC,File 1 (vectorbt),-6.223998,26.017158,,38.459588,-4.8e-05,99982.94308,-161.25837,33.017912,,1.028118,2240.560257,0.96376,0.062698,0.087274,,,2576.95702,,-0.017057,,,-10.178788
NHPC,File 2 (custom),-6.11798,26.090967,,38.520967,-0.002724,98599.831688,-257.723985,33.326676,,1.023367,2207.967472,0.942541,0.043441,0.019619,,,1230.699524,,-1.400168,,,-10.068819
NIACL,File 1 (vectorbt),-13.721732,,,-11.982102,-0.179556,64177.483851,-11940.838716,45.763073,,0.807627,,,-0.433828,-0.586838,,,495.097932,,-35.822516,,,-17.177271
NIACL,File 2 (custom),-13.608224,,,-11.870332,-0.125839,64067.779854,-11977.406715,45.848666,,0.806636,,,-0.362694,-0.157795,,,229.218695,,-35.93222,,,-17.060311
NIBE,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
NIBE,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
NIBL,File 1 (vectorbt),-12.995621,40.852744,,40.852744,0.161813,122530.828023,11265.414012,15.826273,,1.39716,,2.232465,0.349186,0.594768,,,504.177728,,22.530828,,,-12.995621
NIBL,File 2 (custom),-12.882838,40.911733,,40.911733,0.109599,122268.154993,11134.077496,15.897769,,1.392873,,2.212766,0.287606,0.083055,,,263.156431,,22.268155,,,-12.882838
NIFTY,File 1 (vectorbt),-4.207205,10.309027,,19.396178,0.111566,165323.773544,1765.507393,19.644554,,1.148099,,1.585614,0.317865,0.439623,,,9132.824093,,65.323774,,,-13.054823
NIFTY,File 2 (custom),-3.995805,10.290998,,19.476602,0.073961,159713.960838,1613.890833,18.979978,,1.14152,,1.552971,0.25269,0.109755,,,4408.282192,,59.713961,,,-12.117652
NIITLTD,File 1 (vectorbt),-9.713673,38.878013,,49.809892,0.154813,313005.69577,15214.692555,54.320272,,1.338951,,2.149299,0.546841,0.990069,,,5910.454829,,213.005696,,,-12.998853
NIITLTD,File 2 (custom),-9.118463,38.938974,,49.859932,0.111828,322047.492861,15860.535204,52.58304,,1.348464,,2.228311,0.465996,0.262375,,,3145.834726,,222.047493,,,-12.886067
NIITMTS,File 1 (vectorbt),-10.256326,,,-8.824127,-0.559186,80537.191082,-9731.404459,27.778502,,0.66661,,,-0.97383,-1.341408,,,357.16439,,-19.462809,,,-11.688525
NIITMTS,File 2 (custom),-10.14628,,,-8.715511,-0.396971,80455.310079,-9772.34496,27.836377,,0.66488,,,-0.816229,-0.48187,,,168.250252,,-19.54469,,,-11.577048
NILAINFRA,File 1 (vectorbt),-16.386677,50.206744,,71.979566,0.090372,128818.136949,5763.62739,41.642308,,1.157367,,1.402565,0.278848,0.529358,,,1313.663984,,28.818137,,,-20.44296
NILAINFRA,File 2 (custom),-15.111158,50.256387,,72.007458,0.075766,133760.79109,6752.158218,39.240321,,1.174861,,1.501203,0.254546,0.178452,,,685.048588,,33.760791,,,-16.844693
NILASPACES,File 1 (vectorbt),-10.973484,27.371628,,29.343824,-0.053693,90440.191902,-1365.686871,41.946864,,0.98889,,0.78912,-0.028196,-0.04268,,,1067.880073,,-9.559808,,,-15.385877
NILASPACES,File 2 (custom),-9.784021,22.321251,,23.980577,-0.049855,87821.672115,-1739.761126,40.359011,,0.972952,,0.708991,-0.057623,-0.041392,,,529.883497,,-12.178328,,,-13.727172
NILKAMAL,File 1 (vectorbt),-12.43563,26.851788,,40.574189,0.199672,271255.500686,19125.190193,41.701306,,1.438595,-871.211047,3.239355,0.629423,1.055793,,,3666.383874,,171.255501,,,-19.509916
NILKAMAL,File 2 (custom),-12.323406,26.924763,,40.633456,0.134687,268484.701376,18816.032148,41.705723,,1.434603,-859.58796,3.207829,0.519451,0.220789,,,1770.36536,,168.484701,,,-19.390625
NINSYS,File 1 (vectorbt),-10.726021,,,-9.973423,-0.682966,63543.356188,-9114.160953,37.408351,,0.526366,,,-1.66084,-2.075099,,,648.438158,,-36.456644,,,-11.364833
NINSYS,File 2 (custom),-10.615506,,,-9.86366,-0.492962,63411.483658,-9147.129086,37.537158,,0.524668,,,-1.387027,-0.877614,,,304.93935,,-36.588516,,,-11.25368
NIPPOBATRY,File 1 (vectorbt),-11.11062,29.160481,,33.904986,-0.006249,95176.172685,-371.06364,51.119649,,1.02875,,0.953408,0.063487,0.094259,,,2561.491092,,-4.823827,,,-18.050208
NIPPOBATRY,File 2 (custom),-10.99972,28.634511,,33.970915,-0.007101,92177.868812,-601.702399,51.158973,,1.02302,,0.924325,0.0423,0.021723,,,1266.055327,,-7.822131,,,-17.932376
NIRAJ,File 1 (vectorbt),-13.517708,30.891571,,30.891571,0.290537,113189.012835,6594.506417,13.504204,,1.249837,,1.746335,0.360567,0.626734,,,474.924097,,13.189013,,,-13.517708
NIRAJ,File 2 (custom),-12.058556,30.96051,,30.96051,0.244229,114709.786592,7354.893296,12.230336,,1.27725,,1.920263,0.329366,0.162565,,,245.592117,,14.709787,,,-12.058556
NITCO,File 1 (vectorbt),-12.221496,28.996505,,32.896148,0.071526,157327.395482,3372.199734,50.328565,,1.14659,,1.400835,0.27355,0.459393,,,3755.570505,,57.327395,,,-26.331494
NITCO,File 2 (custom),-10.597093,28.249345,,32.963085,0.076931,177669.379343,4568.78702,40.884171,,1.173225,,1.560644,0.269379,0.172168,,,2137.093523,,77.669379,,,-15.356411
NITINSPIN,File 1 (vectorbt),-13.655642,35.514497,,52.231597,0.08845,168913.751166,3429.151257,46.076161,,1.132159,7189.028539,1.264599,0.296597,0.463802,,,5460.46647,,68.913751,,,-22.615373
NITINSPIN,File 2 (custom),-12.811618,34.832318,,52.279218,0.070556,175872.205508,3800.116546,42.729391,,1.138469,7470.107688,1.293248,0.260685,0.158942,,,2819.771697,,75.872206,,,-17.48826
NITIRAJ,File 1 (vectorbt),-12.320495,,,-6.59578,-0.261877,66923.083084,-11025.638972,37.2058,,0.517508,,,-0.86579,-1.063818,,,468.504611,,-33.076917,,,-20.857601
NITIRAJ,File 2 (custom),-12.208387,,,-6.489391,-0.183956,66775.118163,-11074.960612,37.342037,,0.515913,,,-0.72286,-0.204751,,,217.430622,,-33.224882,,,-20.736964
NIVABUPA,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
NIVABUPA,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
NKIND,File 1 (vectorbt),-10.347163,,,-8.024924,-0.107446,80341.026379,-9829.48681,32.089836,,0.734546,,,-0.361735,-0.464569,,,364.287917,,-19.658974,,,-12.669402
NKIND,File 2 (custom),-9.794672,,,-7.808385,-0.073044,81009.789387,-9495.105307,31.540045,,0.742484,,,-0.290783,-0.081484,,,173.151804,,-18.990211,,,-11.780958
NLCINDIA,File 1 (vectorbt),-9.131755,25.478872,,28.541165,0.053289,125945.546217,2358.68602,34.596353,,1.102289,,1.249367,0.195057,0.304455,,,3376.645689,,25.945546,,,-16.846562
NLCINDIA,File 2 (custom),-9.022832,25.553218,,28.612453,0.034438,124550.252052,2231.841096,35.065649,,1.099073,,1.235692,0.157411,0.076611,,,1691.347886,,24.550252,,,-16.729932
NMDC,File 1 (vectorbt),-8.23138,30.663539,,47.376952,0.050644,125311.751408,2049.016676,38.408245,,1.084432,4821.584646,1.261853,0.198807,0.330024,,,2719.225222,,25.311751,,30.0,-11.234283
NMDC,File 2 (custom),-9.100829,22.384348,,26.394783,-0.039314,70743.991117,-3197.597025,51.368259,,0.94107,2719.961365,0.475228,-0.127824,-0.069687,,,743.108063,,-29.256009,,20.0,-15.943141
NOCIL,File 1 (vectorbt),-13.426405,31.51224,,47.572448,0.249013,535886.329659,25640.372333,40.066718,,1.2914,,2.273488,0.556338,1.018515,,,11489.511504,,435.88633,,,-24.300098
NOCIL,File 2 (custom),-13.313192,31.580559,,47.624724,0.16683,526155.034703,25067.943218,40.219448,,1.288483,,2.249874,0.458598,0.310035,,,5898.007039,,426.155035,,,-24.176022
NOIDATOLL,File 1 (vectorbt),-13.471847,41.616284,,41.616284,-0.059309,59031.484094,-5852.645129,58.303651,,0.889563,,0.503672,-0.205166,-0.303686,,,1373.687164,,-40.968516,,,-21.916721
