symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
RELAXO,Success,0.003123779002635274,0.005945726999925682,0.0004388449997350108,0.02564241599975503,0.035296247002406744,2011-06-17 00:00:00,2025-03-06 00:00:00,3390 days 00:00:00,100000.0,215769.344054,115.769344,2973.532076,100.0,3790.372198,20.691073,1374 days 00:00:00,10,10,0,0.0,50.0,48.581439,-12.227198,27.683899,-8.260462,35 days 09:36:00,17 days 19:12:00,2.347842,11576.934405,0.654957,0.417218,1.443194,1.304834
LUMAXTECH,Success,0.0047109980005188845,0.006012613001075806,0.00060897000003024,0.026397528999950737,0.037863637997361366,2007-01-16 00:00:00,2025-03-06 00:00:00,4421 days 00:00:00,100000.0,119715.983983,19.715984,2302.890696,100.0,1967.66346,47.199894,2521 days 00:00:00,9,9,0,0.0,33.333333,38.997376,-13.150845,31.469377,-10.023828,35 days 00:00:00,46 days 16:00:00,1.2831,2190.664887,0.171687,0.031712,1.088325,0.285468
SUNDRMFAST,Success,0.005524710999452509,0.006287869000516366,0.0004872530007560272,0.02671419200123637,0.03915712499656365,1999-01-01 00:00:00,2025-03-07 00:00:00,6448 days 00:00:00,100000.0,159944.779678,59.94478,5002.933333,100.0,5252.323635,43.260523,3218 days 00:00:00,20,20,0,0.0,40.0,30.965545,-14.361996,23.823093,-9.707647,40 days 21:00:00,33 days 02:00:00,1.373675,2997.238984,0.258992,0.062279,1.121643,0.42623
VIPCLOTHNG,Success,0.007876274001318961,0.005966837998130359,0.000557305000256747,0.025143096998363035,0.03967280200231471,2007-08-06 00:00:00,2025-03-06 00:00:00,4345 days 00:00:00,100000.0,194032.463159,94.032463,13.201731,100.0,1980.831013,53.642486,2792 days 00:00:00,8,8,0,0.0,50.0,45.681093,-20.219739,40.442677,-15.861655,21 days 00:00:00,111 days 00:00:00,2.200344,11754.057895,0.352276,0.106748,1.163638,0.589168
MANAPPURAM,Success,0.004452185999980429,0.006467155002610525,0.0004550459998426959,0.024871220000932226,0.03638064600090729,2010-06-30 00:00:00,2025-03-07 00:00:00,3638 days 00:00:00,100000.0,87536.618502,-12.463381,465.878317,100.0,2864.018077,43.802718,1828 days 00:00:00,16,15,1,5622.283979,26.666667,33.551436,-16.694616,27.795415,-10.081188,67 days 12:00:00,28 days 06:32:43,0.827596,-1205.711032,0.035934,-0.030287,1.013122,0.054368
SILINV,Success,0.0036911700008204207,0.00743303399940487,0.0006115100004535634,0.024916958001995226,0.036800296998990234,2007-06-21 00:00:00,2025-03-06 00:00:00,3947 days 00:00:00,100000.0,360169.37663,260.169377,676.422764,100.0,4239.882081,24.214399,706 days 00:00:00,8,8,0,0.0,62.5,50.204137,-15.770175,40.066609,-12.321058,90 days 14:24:00,8 days 00:00:00,3.134608,32521.172079,0.676946,0.519546,1.374519,1.218724
SCHNEIDER,Success,0.0031173919996945187,0.006969529000343755,0.0004594069978338666,0.025713548002386233,0.03639746100088814,2012-03-23 00:00:00,2025-03-06 00:00:00,3204 days 00:00:00,100000.0,73003.224984,-26.996775,826.618182,100.0,1022.781929,52.573372,2403 days 00:00:00,5,5,0,0.0,20.0,30.82194,-16.186466,30.82194,-13.551397,20 days 00:00:00,48 days 00:00:00,0.53283,-5399.355003,-0.173634,-0.066977,0.899553,-0.289618
CENTENKA,Success,0.006676812001387589,0.006678771002043504,0.0005999729983159341,0.02540303999921889,0.03948913799831644,1996-01-02 00:00:00,2025-03-06 00:00:00,7153 days 00:00:00,100000.0,85246.20417,-14.753796,163.416459,100.0,3601.836832,60.719813,3691 days 00:00:00,15,15,0,0.0,26.666667,56.908506,-14.706045,31.175448,-10.429849,33 days 18:00:00,38 days 02:10:54,0.896732,-983.586389,0.010135,-0.01336,1.005364,0.014912
ULTRACEMCO,Success,0.00643699300053413,0.006222741001693066,0.00047561200335621834,0.025165078001009533,0.03843272300218814,2004-08-24 00:00:00,2025-03-06 00:00:00,5079 days 00:00:00,100000.0,89009.566482,-10.990434,3932.859184,100.0,3220.162194,53.107689,4917 days 00:00:00,21,21,0,0.0,33.333333,32.067876,-20.039349,16.860492,-8.061477,47 days 10:17:08,23 days 18:51:25,0.87881,-523.353977,0.007583,-0.015689,1.003161,0.010376
MUNJALAU,Success,0.006364430002577137,0.006310421002126532,0.00046103400018182583,0.025220972998795332,0.038501860999531345,2006-07-19 00:00:00,2025-03-06 00:00:00,4585 days 00:00:00,100000.0,81309.604055,-18.690396,452.296411,100.0,3221.215361,49.728531,2540 days 00:00:00,14,14,0,0.0,28.571429,31.910846,-14.382037,28.321584,-11.305192,38 days 00:00:00,42 days 00:00:00,0.864068,-1335.028282,-0.011597,-0.032851,0.994897,-0.01717
SHRIRAMFIN,Success,0.0069296600013331044,0.006252327999391127,0.0004578420011966955,0.026424020001286408,0.04035040199960349,1999-01-01 00:00:00,2025-03-06 00:00:00,6288 days 00:00:00,100000.0,195144.336382,95.144336,64739.167168,100.0,9570.456231,51.293883,5222 days 00:00:00,21,21,0,0.0,33.333333,94.516015,-21.384225,35.15623,-9.013355,44 days 06:51:25,16 days 00:00:00,1.294206,4530.682685,0.268078,0.077146,1.202137,0.481805
NCLIND,Success,0.0055413869995391,0.0063399089995073155,0.0006512410000141244,0.025557687997206813,0.03822107700034394,2007-04-03 00:00:00,2025-03-06 00:00:00,4431 days 00:00:00,100000.0,139297.597517,39.297598,433.251014,100.0,2355.426415,49.913417,1901 days 00:00:00,10,10,0,0.0,40.0,36.489279,-25.48303,31.572156,-11.716366,50 days 06:00:00,57 days 16:00:00,1.468414,3929.759752,0.237966,0.055453,1.116966,0.355419
3PLAND,Success,0.0031723530009912793,0.006680844999209512,0.0004900780004390981,0.024852815997292055,0.035334808999323286,2008-03-28 00:00:00,2025-03-06 00:00:00,3306 days 00:00:00,100000.0,48176.774436,-51.823226,111.269221,100.0,1497.942591,54.302327,2686 days 00:00:00,12,12,0,0.0,16.666667,44.78368,-19.724,42.555127,-13.264743,13 days 12:00:00,11 days 07:12:00,0.43486,-4318.60213,-0.535187,-0.142652,0.687778,-0.733082
IIFL,Success,0.005685496998921735,0.006355962002999149,0.0004517289999057539,0.025081272000534227,0.03772294100053841,2005-05-17 00:00:00,2025-03-06 00:00:00,4897 days 00:00:00,100000.0,149595.018526,49.595019,4383.062716,100.0,3056.463132,60.209423,2862 days 00:00:00,16,16,0,0.0,43.75,41.348134,-27.556908,29.322645,-14.018835,84 days 17:08:34,10 days 18:40:00,1.391178,3099.688658,0.250776,0.050615,1.102588,0.3672
INVENTURE,Success,0.004127021999011049,0.005911316999117844,0.0004669539994210936,0.0346360769981402,0.045332212997891475,2011-08-04 00:00:00,2025-03-06 00:00:00,3357 days 00:00:00,100000.0,55298.532048,-44.701468,-66.427064,100.0,734.003323,61.538172,3167 days 00:00:00,6,6,0,0.0,16.666667,29.75714,-24.761319,29.75714,-15.499542,53 days 00:00:00,59 days 09:36:00,0.220866,-7450.244659,-0.259918,-0.101372,0.882743,-0.359662
SGL,Success,0.0037451620009960607,0.006880617002025247,0.000646034000965301,0.028482592999353074,0.03989336900121998,2006-04-10 00:00:00,2025-03-06 00:00:00,3939 days 00:00:00,100000.0,46300.004609,-53.699995,-83.331315,100.0,945.804698,71.098582,3199 days 00:00:00,8,8,0,0.0,12.5,58.62282,-20.666789,58.62282,-16.061394,87 days 00:00:00,20 days 10:17:08,0.26914,-6712.499424,-0.347751,-0.096861,0.81964,-0.493894
ACC,Success,0.005166825001651887,0.006123726998339407,0.00045279999903868884,0.02627129100073944,0.038153493998834165,1999-01-01 00:00:00,2025-03-06 00:00:00,6469 days 00:00:00,100000.0,104944.526837,4.944527,2032.546084,100.0,4375.866117,60.698212,4479 days 00:00:00,24,24,0,0.0,29.166667,34.964111,-15.115794,20.876869,-7.123075,70 days 13:42:51,32 days 04:14:07,1.041157,206.021952,0.097204,0.004492,1.036695,0.13456
ASAHIINDIA,Success,0.005276556999888271,0.0061425450003298465,0.0004790839993802365,0.02734425599919632,0.03940618099659332,1999-01-11 00:00:00,2025-03-06 00:00:00,6099 days 00:00:00,100000.0,382718.808277,282.718808,13013.398065,100.0,11018.475484,31.870383,1426 days 00:00:00,24,24,0,0.0,45.833333,47.144247,-15.507517,28.656371,-10.249972,50 days 04:21:49,36 days 09:13:50,1.884682,11779.950345,0.509903,0.262422,1.199664,0.836841
TATAINVEST,Success,0.004330662999564083,0.006094929998653242,0.00048606500058667734,0.02748968900050386,0.03853538099792786,2005-07-07 00:00:00,2025-03-06 00:00:00,4858 days 00:00:00,100000.0,224745.808339,124.745808,2112.613827,100.0,5083.460582,27.775122,1387 days 00:00:00,14,14,0,0.0,50.0,33.717259,-13.687062,22.254373,-7.944297,52 days 00:00:00,53 days 20:34:17,2.151692,8910.414881,0.459886,0.225858,1.224861,0.89851
BIRLACABLE,Success,0.004208502999972552,0.007089634000294609,0.0005581680015893653,0.028086501002690056,0.04007843699946534,2006-11-02 00:00:00,2025-03-06 00:00:00,4307 days 00:00:00,100000.0,176219.161539,76.219162,539.090909,100.0,3714.727346,62.298267,2474 days 00:00:00,16,16,0,0.0,37.5,50.360023,-27.717441,40.435805,-13.447193,46 days 08:00:00,17 days 16:48:00,1.486083,4763.697596,0.332884,0.07895,1.150999,0.542953
ESTER,Success,0.003074182001000736,0.005779477000032784,0.0004542559981928207,0.02899217600133852,0.03843616599988309,2011-06-20 00:00:00,2025-03-06 00:00:00,3391 days 00:00:00,100000.0,100128.097794,0.128098,201.418757,100.0,1656.544531,47.144182,1966 days 00:00:00,8,8,0,0.0,25.0,46.570658,-13.969532,45.086175,-11.619616,23 days 00:00:00,50 days 12:00:00,1.001653,16.012224,0.097713,0.000292,1.049157,0.161015
UGARSUGAR,Success,0.002688233002118068,0.005911298001592513,0.00044264100142754614,0.025655001001723576,0.03484767000190914,2010-08-23 00:00:00,2025-03-06 00:00:00,3596 days 00:00:00,100000.0,129057.99745,29.057997,213.422819,100.0,951.509215,25.570761,1673 days 00:00:00,5,5,0,0.0,40.0,40.728306,-13.917472,37.508806,-11.910415,76 days 12:00:00,14 days 16:00:00,1.828289,5811.59949,0.257926,0.102579,1.175945,0.440824
JMFINANCIL,Success,0.004467986000236124,0.0062603309997939505,0.00048267500096699223,0.026303245998860803,0.03765359300086857,2006-10-10 00:00:00,2025-03-06 00:00:00,4547 days 00:00:00,100000.0,115752.832221,15.752832,209.285676,100.0,3222.587387,48.110161,2357 days 00:00:00,15,15,0,0.0,40.0,45.183664,-20.431392,28.426355,-13.806762,32 days 16:00:00,20 days 18:40:00,1.109478,1050.188815,0.155003,0.024552,1.082794,0.228226
KHANDSE,Success,0.003094613999564899,0.005790068000351312,0.0005432360012491699,0.026392145999125205,0.0359941409988096,2001-02-12 00:00:00,2025-03-06 00:00:00,4349 days 00:00:00,100000.0,37676.871906,-62.323128,-85.383648,100.0,781.822303,62.847713,3680 days 00:00:00,6,6,0,0.0,0.0,-11.232963,-18.340309,,-14.997977,,55 days 00:00:00,0.0,-10387.188016,-0.392606,-0.125156,0.820294,-0.552236
SAIL,Success,0.00605034099862678,0.0062518659979105,0.0004628370006685145,0.027602787002251716,0.040501129002223024,1996-01-01 00:00:00,2025-03-06 00:00:00,7253 days 00:00:00,100000.0,563224.426589,463.224427,318.579439,100.0,13665.457482,36.091818,3503 days 00:00:00,21,21,0,0.0,42.857143,90.030558,-18.968602,42.447229,-10.665063,53 days 13:20:00,17 days 12:00:00,2.147802,22058.306028,0.506234,0.251804,1.288846,0.907699
ASHOKLEY,Success,0.005045803998655174,0.005993831000523642,0.00044916899787494913,0.02576935600154684,0.03739403099825722,1999-01-01 00:00:00,2025-03-06 00:00:00,6469 days 00:00:00,100000.0,1129317.10802,1029.317108,9208.287293,100.0,24608.607465,35.738357,1204 days 00:00:00,24,24,0,0.0,54.166667,73.034604,-15.851254,31.539113,-9.299984,58 days 18:27:41,18 days 08:43:38,3.085902,42888.212834,0.768081,0.410137,1.343329,1.337295
DREDGECORP,Success,0.004603610999765806,0.005992970000079367,0.0004450639971764758,0.025901216999045573,0.0370824649980932,2004-01-15 00:00:00,2025-03-06 00:00:00,5230 days 00:00:00,100000.0,67941.447618,-32.058552,2.118182,100.0,2002.787189,51.793643,4927 days 00:00:00,15,15,0,0.0,26.666667,26.98827,-20.844577,24.134105,-10.672086,22 days 18:00:00,15 days 21:49:05,0.63082,-2137.236825,-0.145767,-0.051386,0.89624,-0.232705
ELECTHERM,Success,0.004082154999196064,0.005932928001129767,0.0005536239987122826,0.02593315999911283,0.036634590000176104,2007-08-20 00:00:00,2025-03-06 00:00:00,4253 days 00:00:00,100000.0,130720.079228,30.720079,48.760331,100.0,2443.801076,54.404056,3412 days 00:00:00,11,11,0,0.0,45.454545,40.484537,-17.497789,26.26275,-13.607818,33 days 14:24:00,16 days 08:00:00,1.314832,2792.734475,0.215041,0.042749,1.136704,0.352874
TNPL,Success,0.004925372999423416,0.0059242209972580895,0.00045545400280389003,0.0258898069987481,0.03733301899774233,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,116170.512506,16.170513,618.493506,100.0,3441.772573,33.724014,1756 days 00:00:00,15,15,0,0.0,33.333333,40.913699,-14.682246,30.502518,-11.020864,70 days 00:00:00,38 days 14:24:00,1.123639,1078.034167,0.130028,0.025188,1.060611,0.207014
ICICIBANK,Success,0.0061607339994225185,0.006388780002453132,0.00046999400001368485,0.02586271200198098,0.039018158000544645,1997-09-24 00:00:00,2025-03-06 00:00:00,6779 days 00:00:00,100000.0,230808.793774,130.808794,13231.896729,100.0,10316.573246,40.539778,1587 days 00:00:00,30,29,1,-3063.061645,41.37931,40.175652,-15.749456,19.781919,-7.200408,44 days 08:00:00,25 days 08:28:14,1.623523,4616.270877,0.361256,0.113628,1.146501,0.54481
SUTLEJTEX,Success,0.004567453001072863,0.006146830000943737,0.0004398099990794435,0.025987692999478895,0.037276335002388805,2006-12-14 00:00:00,2025-03-06 00:00:00,4400 days 00:00:00,100000.0,214580.600517,114.580601,137.568982,100.0,2958.282758,31.450948,955 days 00:00:00,10,10,0,0.0,50.0,41.235568,-14.485935,31.164493,-11.06949,44 days 04:48:00,50 days 04:48:00,2.326863,11458.060052,0.430551,0.207898,1.235953,0.766785
MAHABANK,Success,0.0042013189995486755,0.005814569001813652,0.0005665009994118009,0.026338928000768647,0.03705457199976081,2004-04-12 00:00:00,2025-03-06 00:00:00,5173 days 00:00:00,100000.0,269045.203118,169.045203,21.346893,100.0,5703.527372,35.015005,2934 days 00:00:00,18,18,0,0.0,44.444444,46.594262,-18.595849,29.910193,-10.254199,49 days 03:00:00,34 days 04:48:00,2.026785,9391.400173,0.499591,0.206565,1.219366,0.808306
HEIDELBERG,Success,0.004420359000505414,0.005972257997200359,0.00046035400009714067,0.02659361200130661,0.03758095500234049,2006-11-02 00:00:00,2025-03-06 00:00:00,4535 days 00:00:00,100000.0,94159.231621,-5.840768,225.226365,100.0,1355.263311,40.11782,3012 days 00:00:00,7,7,0,0.0,28.571429,31.641497,-14.31016,25.297929,-9.641092,54 days 12:00:00,57 days 14:24:00,0.881013,-834.395483,0.019796,-0.012045,1.009192,0.028326
BRIGADE,Success,0.0042031830016640015,0.005914064000535291,0.00044614199941861443,0.02549265899870079,0.03622868499951437,2007-12-31 00:00:00,2025-03-06 00:00:00,4245 days 00:00:00,100000.0,274087.645699,174.087646,278.336792,100.0,4129.687295,35.13481,2336 days 00:00:00,10,10,0,0.0,50.0,51.30866,-14.568076,37.079938,-10.407631,45 days 14:24:00,43 days 04:48:00,2.445252,17408.76457,0.586343,0.257762,1.317537,1.057772
SUNFLAG,Success,0.0054295239970088005,0.006114652001997456,0.0004553910002869088,0.025949842001864454,0.038087278000602964,2005-09-29 00:00:00,2025-03-06 00:00:00,4802 days 00:00:00,100000.0,100987.551405,0.987551,919.787729,100.0,2320.88493,43.619009,1423 days 00:00:00,10,10,0,0.0,30.0,38.853403,-14.584233,35.34956,-12.016398,74 days 08:00:00,31 days 17:08:34,1.009583,98.755141,0.089543,0.001713,1.045237,0.140412
M&M,Success,0.0051513639991753735,0.0072220410002046265,0.0006190450003487058,0.026134699997783173,0.03926551399854361,2006-11-02 00:00:00,2025-03-06 00:00:00,4535 days 00:00:00,100000.0,94695.390443,-5.30461,1311.879768,100.0,1722.300558,36.691712,4464 days 00:00:00,11,11,0,0.0,27.272727,24.477391,-8.878989,18.416608,-6.736902,39 days 16:00:00,18 days 21:00:00,0.881662,-482.237232,-0.007048,-0.01193,0.995725,-0.010506
KARURVYSYA,Success,0.006993934999627527,0.006337828002870083,0.00045548299749498256,0.027827415000501787,0.04175391600074363,1999-01-01 00:00:00,2025-03-07 00:00:00,6468 days 00:00:00,100000.0,143245.802015,43.245802,11894.85103,100.0,4562.184049,46.593357,4993 days 00:00:00,22,22,0,0.0,36.363636,30.76515,-21.920294,23.196545,-8.745379,46 days 00:00:00,21 days 06:51:25,1.331425,1965.718273,0.212944,0.043972,1.104351,0.326038
WEIZMANIND,Success,0.005137927997566294,0.006229897000594065,0.00046708599984413013,0.025831609000306344,0.037794015999679687,1999-01-04 00:00:00,2025-03-06 00:00:00,5039 days 00:00:00,100000.0,85805.826383,-14.194174,2771.6426,100.0,1068.282881,39.926006,3484 days 00:00:00,6,6,0,0.0,33.333333,43.250996,-24.50876,39.985875,-18.562022,75 days 12:00:00,24 days 06:00:00,0.805393,-2365.695603,-0.009717,-0.027619,0.993631,-0.015218
AKSHOPTFBR,Success,0.005067051999503747,0.006012628000462428,0.0004630579969671089,0.02673469000001205,0.038415418999647954,2000-08-23 00:00:00,2025-03-06 00:00:00,5864 days 00:00:00,100000.0,16171.616684,-83.828383,-86.412698,100.0,966.323689,86.185701,5769 days 00:00:00,11,11,0,0.0,0.0,-10.273384,-20.144867,,-15.222431,,35 days 15:16:21,0.0,-7620.76212,-0.692297,-0.124394,0.686618,-0.90929
EMMBI,Success,0.0029792210007144604,0.005907686001592083,0.0005341530013538431,0.02614293799706502,0.03569207600230584,2010-02-24 00:00:00,2025-03-07 00:00:00,3721 days 00:00:00,100000.0,112431.19455,12.431195,262.086957,100.0,3981.386058,57.608596,1785 days 00:00:00,13,13,0,0.0,30.769231,57.635165,-19.726557,40.345861,-12.655182,54 days 12:00:00,24 days 13:20:00,1.071461,956.245735,0.155172,0.020066,1.077147,0.243047
GTLINFRA,Success,0.0030238239996833727,0.005695061998267192,0.00045967900223331526,0.026841162998607615,0.03616167600193876,2006-11-09 00:00:00,2025-03-06 00:00:00,4528 days 00:00:00,100000.0,52976.763246,-47.023237,-96.344828,100.0,855.355052,54.951379,3028 days 00:00:00,6,6,0,0.0,16.666667,39.146111,-28.904953,39.146111,-17.350187,28 days 00:00:00,18 days 14:24:00,0.338409,-7837.206126,-0.243164,-0.09085,0.791614,-0.329978
MOIL,Success,0.0029891010017308872,0.005904429999645799,0.0004525090007518884,0.025784806999581633,0.035265535003418336,2010-12-15 00:00:00,2025-03-06 00:00:00,3519 days 00:00:00,100000.0,47377.351069,-52.622649,44.672619,100.0,1151.108745,57.273336,3208 days 00:00:00,8,8,0,0.0,0.0,-5.972981,-13.471986,,-8.894796,,21 days 12:00:00,0.0,-6577.831116,-0.831143,-0.130179,0.544229,-0.969303
UFLEX,Success,0.004231632003211416,0.006012911999278003,0.0004360430029919371,0.026133629002288217,0.036957917000108864,2007-04-17 00:00:00,2025-03-06 00:00:00,4423 days 00:00:00,100000.0,91251.605917,-8.748394,118.211687,100.0,2927.685625,49.021016,3739 days 00:00:00,13,13,0,0.0,23.076923,57.622382,-20.505794,36.587702,-9.494239,91 days 08:00:00,9 days 09:36:00,0.923055,-672.953391,0.0114,-0.015354,1.00604,0.016039
SETUINFRA,Success,0.002489655998942908,0.005966680000710767,0.0005408709985204041,0.025441518999286927,0.03457115100172814,2011-10-04 00:00:00,2025-03-06 00:00:00,3093 days 00:00:00,100000.0,30863.907568,-69.136092,-97.575251,100.0,789.191408,73.244087,2750 days 00:00:00,7,7,0,0.0,0.0,-9.957884,-22.852053,,-15.387851,,14 days 00:00:00,0.0,-9876.584633,-1.021772,-0.176855,0.467079,-1.223238
APLAPOLLO,Success,0.0029093150005792268,0.006065153000236023,0.0004575509992719162,0.02614628900118987,0.0357106740011659,2011-12-14 00:00:00,2025-03-06 00:00:00,3270 days 00:00:00,100000.0,100010.502095,0.010502,9942.210021,100.0,4123.308185,37.332822,2248 days 00:00:00,17,17,0,0.0,29.411765,30.907739,-13.813194,26.425818,-9.253783,35 days 09:36:00,11 days 16:00:00,1.000074,0.61777,0.082906,3.1e-05,1.038654,0.132378
SASKEN,Success,0.004409780998685164,0.006015199000103166,0.0004485969984671101,0.02615221000087331,0.037166808997426415,2005-09-09 00:00:00,2025-03-06 00:00:00,4816 days 00:00:00,100000.0,201095.703304,101.095703,249.838563,100.0,5079.905113,34.718359,2549 days 00:00:00,15,15,0,0.0,46.666667,34.028393,-12.859857,25.903223,-10.719437,43 days 00:00:00,38 days 06:00:00,1.65018,6739.713554,0.387952,0.156614,1.202501,0.71971
YESBANK,Success,0.004360034999990603,0.006167378000100143,0.0004553500002657529,0.026728241002274444,0.037846543000341626,2005-07-12 00:00:00,2025-03-06 00:00:00,4857 days 00:00:00,100000.0,98118.929421,-1.881071,39.523423,100.0,3255.437513,64.331176,4243 days 00:00:00,14,14,0,0.0,28.571429,30.951511,-16.551509,26.110537,-8.974621,53 days 06:00:00,19 days 19:12:00,0.983237,-134.362184,0.0734,-0.002217,1.045029,0.096108
INDHOTEL,Success,0.005828076999023324,0.006042346998583525,0.000587769001867855,0.025795573001232697,0.03839315499863005,1999-01-01 00:00:00,2025-03-06 00:00:00,6469 days 00:00:00,100000.0,455969.883227,355.969883,2393.279386,100.0,12683.100916,36.544399,3004 days 00:00:00,24,24,0,0.0,45.833333,40.414304,-10.708349,26.932729,-8.01277,48 days 06:32:43,23 days 22:09:13,2.236669,14832.078468,0.628876,0.244577,1.286463,1.042101
